group,gid
5,55992
5,60059
5,56090
5,53263
5,60032
5,60198
5,216324
5,54337
5,57960
5,60745
5,57963
5,59946
5,55912
5,56001
5,58399
5,61068
5,218912
5,61056
5,223401
5,54343
5,56412
5,215869
5,60676
5,61029
5,61783
5,58114
5,60598
5,61782
5,55993
5,186811
5,55914
5,57962
5,58492
5,58122
5,56773
5,58407
5,55860
5,210407
5,221766
5,58113
5,61061
5,58124
5,61040
5,186812
5,55920
5,53599
5,3011
5,55923
5,168048
5,57967
5,215876
5,61038
5,53711
5,59884
5,61050
5,182599
5,61048
5,220306
5,54344
5,60057
5,220310
5,59947
5,58067
5,59945
5,62890
5,57971
5,55385
5,62886
5,56774
5,55390
5,216565
5,58072
5,191137
5,53666
5,60321
5,58131
5,191743
5,56413
5,61071
5,54369
5,53419
5,61066
5,151751
5,191740
5,60678
5,56767
5,60643
5,60647
5,60008
5,60196
5,55379
5,62885
5,56417
5,60928
5,216560
5,58409
5,60318
5,58132
5,54366
5,60652
5,55985
5,55285
5,60034
5,60052
5,55858
5,58116
5,60062
5,53670
5,60007
5,60680
5,215880
5,62883
5,60600
5,57820
5,60320
5,60538
5,58068
5,57002
5,60604
5,220311
5,59891
5,56420
5,59943
5,61032
5,168871
5,58117
5,55214
5,55917
5,216563
5,57965
5,60744
5,55986
5,58075
5,55913
5,191136
5,58194
5,191140
5,56999
5,58484
5,56089
5,58487
5,61030
5,53382
5,55159
5,55391
5,57151
5,53667
5,55286
5,58076
5,53259
5,53274
5,55289
5,190922
5,59942
5,53270
5,215875
5,56419
5,54355
5,60050
5,60197
5,55931
5,61073
5,215866
5,62893
5,53713
5,220304
5,60194
5,56155
5,57972
5,58129
5,221765
5,61070
5,54275
5,216561
5,216559
5,53660
5,60054
5,58488
5,53414
5,210924
5,55162
5,60606
5,60058
5,55291
5,57969
5,55218
5,56997
5,53602
5,216328
5,54336
5,223438
5,59944
5,216329
5,58074
5,61000
5,191139
5,53639
5,57821
5,60644
5,54351
5,53708
5,58200
5,57966
5,57968
5,55995
5,59883
5,60056
5,58133
5,215867
5,59878
5,60319
5,59874
5,53715
5,58126
5,216566
5,56996
5,216323
5,60866
5,54356
5,58591
5,53707
5,55216
5,60051
5,60999
5,55384
5,60605
5,59881
5,191135
5,168872
5,61778
5,58069
5,59953
5,60028
5,60597
5,53265
5,56418
5,61059
5,58128
5,56214
5,55281
5,60927
5,59952
5,190920
5,61777
5,59951
5,60645
5,53378
5,54359
5,54367
5,58403
5,56217
5,55221
5,60741
5,58196
5,58493
5,55996
5,181791
5,212346
5,55861
5,58127
5,53266
5,53257
5,55381
5,53659
5,53258
5,54349
5,60060
5,182596
5,53597
5,53418
5,165935
5,216331
5,53273
5,54335
5,60674
5,55929
5,60033
5,187363
5,56091
5,58195
5,168867
5,54346
5,58090
5,60679
0,430
0,596
0,930
0,1416
0,1845
0,2193
0,2245
0,2246
0,2244
0,2298
0,2457
0,2676
0,2680
0,2675
0,3065
0,3555
0,3612
0,4715
0,4929
0,4946
0,4938
0,4947
0,5167
0,5413
0,5429
0,6257
0,7002
0,143843
0,145682
0,147518
0,147836
0,147847
0,147401
0,147415
0,143817
0,145712
0,147821
0,147824
0,143234
0,145854
0,145949
0,148139
0,211182
0,152490
0,150406
0,146220
0,144242
0,144497
0,146923
0,119
0,147034
0,146380
0,145695
0,152267
0,143462
0,144298
0,146562
0,147092
0,147420
0,145683
0,146203
0,147593
0,147826
0,203341
0,145694
0,143262
0,143797
0,146922
0,142259
0,142473
0,145739
0,152492
0,147269
0,148007
0,142483
0,146919
0,146410
0,144076
0,144301
0,145291
0,146766
0,147282
0,147072
0,144080
0,145532
0,148000
0,147501
0,147997
0,145953
0,147680
0,144686
0,145741
0,146860
0,146614
0,146631
0,146837
0,147057
0,146056
0,148143
0,142277
0,145710
0,144514
0,143683
0,147265
0,147895
0,148150
0,145673
0,147817
0,147848
0,146265
0,145881
0,147066
0,147039
0,147223
0,147252
0,203844
0,144527
0,147545
0,147684
0,145717
0,147728
0,147655
0,144870
0,143419
0,146422
0,146546
0,142408
0,144293
0,147516
0,147053
0,152717
0,146565
0,144061
0,144090
0,152724
0,148135
0,148200
0,3553
0,215275
0,157692
0,143865
0,147253
0,148171
0,22050
0,143161
0,143798
0,142476
0,145841
0,144237
0,146100
0,146024
0,146285
0,147534
0,143469
0,146714
0,146676
0,146371
0,146841
0,147727
0,144539
0,147884
0,145186
0,146370
0,147832
0,144676
0,147730
0,145303
0,142469
0,145293
0,145897
0,147689
0,213876
0,144069
0,144739
0,145763
0,144128
0,144982
0,143908
0,148153
0,145515
0,145861
0,148194
0,147393
0,147813
0,146545
0,144749
0,166097
0,147563
0,144537
0,142581
0,146423
0,147216
0,144065
0,145852
0,146771
0,145299
0,147062
0,143242
0,145659
0,152489
0,143258
0,146925
0,145837
0,145933
0,145408
0,148025
0,146018
0,146035
0,147841
0,146067
0,148212
0,143830
0,145518
0,146375
0,147041
0,146143
0,144533
0,144239
0,144453
0,143023
0,143235
0,145860
0,146209
0,146851
0,147201
0,142579
0,147868
0,203845
0,146027
0,7104
0,142467
0,142409
0,144096
0,147699
0,144229
0,143470
0,143621
0,145669
0,146621
0,148167
0,142285
0,146269
0,147443
0,144878
0,147561
0,147071
0,146017
0,143820
0,146145
0,148136
0,142470
0,144778
0,147260
0,146499
0,146844
0,147695
0,143893
0,146022
0,144331
0,152270
0,146624
0,147591
0,145415
0,144536
0,144985
0,145767
0,147834
0,147394
0,148157
0,146213
0,144522
0,144530
0,145660
0,147849
0,142482
0,142576
0,147030
0,147084
0,146372
0,142170
0,146558
0,147450
0,144753
0,147712
0,152276
0,146214
0,144230
0,145925
0,145864
0,146020
0,146153
0,145832
0,147441
0,143687
0,145679
0,146640
0,158453
0,146397
0,142179
0,147056
0,146921
0,145709
0,146010
0,142410
0,146687
0,147865
0,147277
0,145531
0,144281
0,147050
0,144983
0,215272
0,146933
0,142490
0,147528
0,147697
0,146204
0,147580
0,142784
0,144671
0,143866
0,145684
0,147842
0,143238
0,147725
0,142281
0,147843
0,144023
0,152720
0,147206
0,147838
0,142589
0,145935
0,146678
0,147396
0,145522
0,144687
0,146954
0,143810
0,203616
0,145836
0,147812
0,147700
0,148146
0,145781
0,142656
0,144285
0,144299
0,146059
0,147993
0,213650
0,144521
0,147661
0,152495
0,152277
0,144291
0,145931
0,146383
0,146634
0,147078
0,147992
0,143839
0,144224
0,148163
0,145833
0,146050
0,146847
0,147075
0,147414
0,142283
0,146148
0,148160
0,142582
0,143690
0,148029
0,2677
0,142647
0,145928
0,146427
0,147531
0,144294
0,143463
0,143837
0,147254
0,143646
0,145721
0,143461
0,144538
0,146764
0,143816
0,147829
0,146042
0,142278
0,147558
0,147685
0,146319
0,143806
0,145678
0,147403
0,143620
0,146014
0,147012
0,215269
0,146227
0,152719
0,152483
0,142572
0,146016
0,143648
0,147797
0,142590
0,143799
0,147002
0,148037
0,145656
0,142653
0,142836
0,147411
0,147672
0,143162
0,143802
0,144282
0,146408
0,146888
0,144876
0,147442
0,147825
0,142487
0,143252
0,145664
0,146388
0,147721
0,145685
0,145899
0,147399
0,148013
0,145858
0,147028
0,145662
0,147726
0,145510
0,144098
0,142286
0,145666
0,142471
0,147840
0,143900
0,145951
0,143237
0,145940
0,146152
0,146767
0,147668
0,147451
0,144122
0,146675
0,146212
0,145879
0,146503
0,146381
0,147409
0,143174
0,145681
0,146058
0,147261
0,158454
0,143871
0,143894
0,147990
0,211183
0,144225
0,144667
0,143902
0,145877
0,146910
0,147999
0,143618
0,142255
0,147532
0,144278
0,144685
0,147526
0,146629
0,143896
0,143253
0,143828
0,143872
0,144674
0,144746
0,147444
0,147715
0,147798
0,148142
0,142645
0,148012
0,148051
0,143229
0,147205
0,142468
0,145889
0,146305
0,144893
0,152721
0,146630
0,143158
0,145715
0,3075
0,142964
0,145523
0,142472
0,147407
0,147887
0,144742
0,152971
0,147835
0,147827
0,147658
0,147866
0,145866
0,146098
0,145514
0,143256
0,143864
0,145305
0,147060
0,142584
0,143257
0,145782
0,142961
0,143159
0,147275
0,147894
0,142646
0,147810
0,146208
0,143160
0,143137
0,146068
0,146673
0,210951
0,145406
0,146679
0,147582
0,146268
0,156606
0,143698
0,146490
0,144241
0,145934
0,145654
0,145952
0,143846
0,142260
0,145874
0,145700
0,147673
0,146234
0,144984
0,146403
0,147995
0,152482
0,152963
0,147796
0,148015
0,143239
0,146957
0,147553
0,145528
0,142963
0,147400
0,143639
0,142178
0,146564
0,143688
0,143691
0,147267
0,146952
0,145845
0,146913
0,143623
0,210950
0,145766
0,147027
0,145308
0,143139
0,147579
0,147828
0,146049
0,147014
0,147029
0,147434
0,145764
0,144740
0,146404
0,142837
0,146038
0,143468
0,147690
0,145657
0,146219
0,144741
0,144064
0,146402
0,146029
0,144981
0,147987
0,144123
0,142588
0,146504
0,146066
0,146628
0,144663
0,152271
0,146597
0,145687
0,146374
0,152484
0,146633
0,145873
0,142475
0,146947
0,146129
0,146843
0,148156
0,148049
0,146946
0,147220
0,147692
0,146598
0,148141
0,146547
0,158831
0,146142
0,144240
0,142593
0,152723
0,146855
0,147822
0,147081
0,146943
0,147418
0,146638
0,146769
0,145698
0,147517
0,146717
0,144095
0,147991
0,147564
0,146758
0,147837
0,146288
0,146045
0,146411
0,144744
0,146286
0,147284
0,142389
0,148017
0,142591
0,146997
0,142197
0,148159
0,142284
0,146146
0,147891
0,147867
0,145577
0,146951
0,145185
0,147722
0,147540
0,142401
0,145892
0,148145
0,143863
0,146405
0,147656
0,144882
0,142973
0,145686
0,147660
0,144680
0,146857
0,146399
0,143825
0,145292
0,147670
0,146548
0,145863
0,6725
0,147239
0,145859
0,148169
0,147246
0,145297
0,147209
0,143848
0,145410
0,147076
0,146382
0,145520
0,147590
0,147669
0,146421
0,147077
0,148011
0,145692
0,145867
0,143845
0,146672
0,143821
0,145865
0,147560
0,142843
0,142182
0,143259
0,145300
0,146309
0,147520
0,147678
0,146487
0,142404
0,144519
0,152966
0,147879
0,145718
0,148018
0,146222
0,147818
0,144126
0,143831
0,147502
0,145872
0,144121
0,144895
0,146489
0,148050
0,144677
0,147406
0,147864
0,146551
0,148085
0,147530
0,147893
0,216015
0,147395
0,142654
0,144673
0,146057
0,147011
0,143901
0,144228
0,146958
0,147713
0,152497
0,146773
0,145412
0,143838
0,143255
0,143879
0,145896
0,146401
0,142403
0,145311
0,145507
0,145668
0,145312
0,146034
0,143236
0,145658
0,152964
0,143689
0,144288
0,145187
0,147431
0,147820
0,143240
0,145880
0,143880
0,148202
0,210958
0,144233
0,147413
0,143696
0,144683
0,145676
0,143381
0,144125
0,143862
0,144743
0,144451
0,142833
0,146409
0,146569
0,142480
0,146154
0,147421
0,146217
0,143140
0,146061
0,147432
0,144300
0,147535
0,144452
0,146632
0,147552
0,152491
0,143699
0,146406
0,148036
0,147546
0,146424
0,147881
0,144070
0,145524
0,148215
0,146838
0,147682
0,152493
0,148155
0,142962
0,147074
0,144666
0,145839
0,146636
0,148162
0,148009
0,143020
0,143684
0,3554
0,143024
0,146549
0,146026
0,148005
0,143861
0,147869
0,148195
0,939
0,143647
0,211178
0,148151
0,147674
0,152709
0,143849
0,147416
0,142965
0,142966
0,142967
0,142968
0,142969
0,142970
0,142971
0,142972
0,142975
0,142976
0,142977
0,142978
0,142979
0,143175
0,143176
0,143177
0,143178
0,143179
0,143180
0,143181
0,143182
0,143183
0,143184
0,143185
0,143186
0,143187
0,143188
0,143189
0,143190
0,143191
0,143394
0,143395
0,143396
0,143397
0,143398
0,143399
0,143400
0,143401
0,143402
0,143403
0,143404
0,143405
0,143406
0,143407
0,143408
0,143409
0,143410
0,143411
0,143412
0,143413
0,143414
0,143415
0,143416
0,143625
0,143626
0,143627
0,143628
0,143629
0,143630
0,143631
0,143632
0,143633
0,143634
0,143635
0,143636
0,143637
0,143640
0,143641
0,143642
0,143643
0,143644
0,143850
0,143851
0,143852
0,143853
0,146011
0,146012
0,146037
0,146215
0,146216
0,146218
0,146221
0,146225
0,146241
0,146385
0,146242
0,146392
0,146393
0,146394
0,146395
0,146396
0,146506
0,146507
0,146508
0,146509
0,146776
0,146777
0,146778
0,146779
0,146780
0,146781
0,146782
0,146784
0,146786
0,146787
0,146788
0,146931
0,146935
0,146936
0,146937
0,146938
0,146939
0,146941
0,146942
0,146944
0,146945
0,146948
0,146949
0,146950
0,146953
0,146955
0,146959
0,147085
0,147087
0,147088
0,147091
0,147093
0,147094
0,147218
0,147219
0,147222
0,147224
0,147225
0,147226
0,147227
0,147228
0,147229
0,147230
0,147231
0,147232
0,147233
0,147234
0,147235
0,147237
0,147238
0,147241
0,147242
0,147243
0,147244
0,147245
0,147247
0,147417
0,147248
0,147249
0,147250
0,147251
0,147274
0,147419
0,142261
0,142258
0,142592
0,142594
0,142478
0,142573
0,142587
0,147452
0,142675
0,142782
0,142832
0,143168
0,143170
0,143021
0,143172
0,143173
0,143417
0,143418
0,143392
0,143393
0,143383
0,143386
0,143384
0,143377
0,143379
0,143390
0,143387
0,143385
0,143389
0,143391
0,143420
0,147588
0,147589
0,143665
0,143664
0,143662
0,143663
0,143822
0,144071
0,144057
0,144234
0,144516
0,144662
0,146996
0,147281
0,147732
0,147733
0,147718
0,148172
0,149434
0,149823
0,149822
0,151549
0,157142
0,157143
0,155825
0,155826
0,155824
0,155827
0,155828
0,155974
0,155976
0,155973
0,155975
0,156265
0,156262
0,156261
0,156264
0,156263
0,156267
0,156266
0,156268
0,156260
0,156604
0,156900
0,156901
0,156898
0,156899
0,157139
0,157138
0,157495
0,157496
0,157634
0,157689
0,157690
0,157688
0,157691
0,157746
0,157744
0,157745
0,157857
0,158181
0,158184
0,158182
0,158183
0,158185
0,158233
0,158234
0,158547
0,158548
0,158543
0,158545
0,158549
0,158544
0,158582
0,158594
0,158593
0,158591
0,158592
0,158865
0,158866
0,158864
0,159124
0,159125
0,159126
0,159127
0,159420
0,159418
0,159421
0,159419
0,159691
0,159692
0,159690
0,159686
0,159689
0,159687
0,159688
0,161320
0,163429
0,168999
0,169000
0,169955
0,169959
0,169956
0,169962
0,172032
0,172033
0,172087
0,172088
0,172085
0,172086
0,187467
0,189310
0,189309
0,203342
0,203333
0,203344
0,203343
0,203610
0,203609
0,203611
0,203615
0,203612
0,203837
0,203838
0,203841
0,203840
0,203849
0,205768
0,210238
0,210239
0,210492
0,210952
0,210955
0,210956
0,211181
0,213644
0,213651
0,213873
0,215524
0,218228
0,219450
0,221130
0,221131
0,222550
0,222551
0,146560
0,148165
0,148154
0,142779
0,147073
0,147402
0,146009
0,147266
0,143616
0,147398
0,147256
0,148147
0,145850
0,147533
0,145862
0,147058
0,147215
0,145853
0,146498
0,147410
0,147536
0,147549
0,146502
0,146052
0,146553
0,148002
0,146318
0,147556
0,146391
0,142780
0,7102
0,147069
0,147996
0,147221
0,143697
0,143619
0,146927
0,147741
0,142974
0,215273
0,147279
0,147257
0,169960
0,147691
0,146306
0,213645
0,145576
0,146043
0,145674
0,146048
0,152969
0,145675
0,143890
0,148014
0,148152
0,148196
0,145511
0,146850
0,146561
0,144231
0,142655
0,146322
0,146623
0,143686
0,144081
0,147719
0,144678
0,145690
0,152274
0,147095
0,144531
0,147551
0,146934
0,146716
0,143805
0,145927
0,156607
0,147503
0,144747
0,146890
0,147005
0,148213
0,144097
0,143232
0,146125
0,152972
0,144664
0,143614
0,146622
0,143808
0,144060
0,147809
0,143617
0,143460
0,147557
0,145663
0,146298
0,144457
0,147033
0,144535
0,146567
0,147886
0,147448
0,148046
0,146015
0,147255
0,145856
0,146426
0,147258
0,146321
0,142648
0,143869
0,147449
0,213874
0,148034
0,146637
0,145844
0,146759
0,147800
0,146369
0,143613
0,146715
0,143467
0,142196
0,203839
0,147892
0,147067
0,147808
0,146994
0,147063
0,142253
0,142474
0,144297
0,142266
0,145671
0,145696
0,146389
0,144059
0,145672
0,147989
0,211180
0,145926
0,146044
0,157141
0,146613
0,144295
0,142407
0,152312
0,147207
0,145851
0,147688
0,145693
0,147578
0,148003
0,144078
0,145516
0,210954
0,147083
0,144102
0,144284
0,147217
0,148001
0,148052
0,146025
0,147657
0,147878
0,146070
0,142586
0,144062
0,147013
0,145871
0,146763
0,145677
0,146845
0,142479
0,152268
0,147717
0,213649
0,144093
0,143471
0,146762
0,145878
0,144094
0,145304
0,144748
0,143254
0,146264
0,148006
0,152970
0,143819
0,142257
0,147001
0,144879
0,147080
0,142254
0,144885
0,147529
0,147565
0,146886
0,147423
0,825
0,145670
0,148035
0,146307
0,1222
0,143138
0,144227
0,144750
0,2455
0,148198
0,142578
0,146768
0,147830
0,144067
0,145680
0,146144
0,144079
0,146150
0,142203
0,143233
0,147433
0,146892
0,147816
0,143166
0,146303
0,146677
0,146297
0,152718
0,144120
0,146920
0,142583
0,152498
0,144455
0,147693
0,145898
0,142282
0,142488
0,142652
0,146398
0,147003
0,146419
0,148140
0,146387
0,146130
0,146368
0,142783
0,145407
0,146544
0,147263
0,143261
0,146032
0,145702
0,145835
0,147681
0,145891
0,146062
0,146563
0,143241
0,144532
0,145530
0,147823
0,147082
0,144103
0,144246
0,143638
0,146030
0,144877
0,145929
0,146060
0,146103
0,215276
0,142279
0,148149
0,147537
0,142657
0,146859
0,147559
0,146915
0,146835
0,146267
0,143823
0,145533
0,145688
0,146053
0,145689
0,147430
0,146429
0,158232
0,145761
0,213643
0,146300
0,144330
0,146128
0,148045
0,145521
0,7107
0,146757
0,147054
0,143844
0,147015
0,148019
0,147988
0,147404
0,148030
0,146932
0,144496
0,150808
0,143378
0,147538
0,146031
0,143157
0,144754
0,146625
0,142577
0,146099
0,142485
0,147352
0,148166
0,147090
0,142585
0,146917
0,147259
0,143892
0,146848
0,147422
0,148027
0,148170
0,147262
0,148161
0,147544
0,148144
0,144880
0,145517
0,146033
0,147724
0,148008
0,152965
0,152967
0,145699
0,146046
0,147883
0,143891
0,203847
0,142786
0,144881
0,203848
0,145890
0,146064
0,146420
0,145413
0,143457
0,142406
0,145722
0,146596
0,146998
0,143909
0,147885
0,142484
0,142571
0,143227
0,142466
0,143897
0,148033
0,142781
0,145665
0,144896
0,146266
0,143382
0,144873
0,143692
0,144296
0,143685
0,146505
0,147562
0,144332
0,142477
0,143878
0,144280
0,144670
0,144897
0,145298
0,147852
0,147429
0,145429
0,146376
0,157497
0,146101
0,143694
0,146783
0,147795
0,146390
0,146036
0,148028
0,2276
0,143622
0,146063
0,145876
0,146065
0,146223
0,143868
0,145652
0,146774
0,147204
0,145855
0,152714
0,146940
0,146719
0,213648
0,142402
0,144068
0,145948
0,146674
0,147052
0,147202
0,147890
0,152269
0,143860
0,146428
0,144292
0,146373
0,142831
0,146149
0,142280
0,147018
0,142481
0,142256
0,146124
0,147539
0,145768
0,148044
0,146302
0,152968
0,147807
0,146889
0,152715
0,146210
0,146304
0,148214
0,147663
0,148010
0,145720
0,147729
0,148164
0,146211
0,142787
0,144524
0,142650
0,147240
0,147017
0,147896
0,203340
0,145894
0,148168
0,144520
0,147038
0,143624
0,147070
0,148086
0,146400
0,145875
0,146884
0,169958
0,146911
0,144779
0,147716
0,148148
0,144872
0,146055
0,146123
0,146802
0,144541
0,210957
0,144534
0,145708
0,142570
0,148048
0,143458
0,152713
0,147679
0,147065
0,146756
0,145847
0,146858
0,146842
0,144086
0,144526
0,146914
0,147888
0,143899
0,147675
0,147683
0,147276
0,147889
0,144247
0,1330
0,146853
0,146226
0,147831
0,146301
0,142838
0,145430
0,146856
0,145742
0,152485
0,142390
0,144894
0,147541
0,147811
0,145519
0,146386
0,148138
0,147581
0,146552
0,143884
0,146008
0,147676
0,143898
0,147839
0,147696
0,145932
0,143829
0,145760
0,144100
0,147042
0,146500
0,145842
0,146127
0,146785
0,146047
0,145414
0,145870
0,210948
0,142262
0,147555
0,143454
0,147547
0,210949
0,146224
0,144672
0,147264
0,145691
0,203846
0,148199
0,203614
0,147577
0,144072
0,213647
0,142181
0,152708
0,146891
0,147542
0,145716
0,146887
0,152722
0,146287
0,143800
0,147548
0,143455
0,156605
0,144101
0,145701
0,143165
0,144454
0,146155
0,144883
0,142643
0,147850
0,143231
0,145513
0,146918
0,147819
0,144523
0,142177
0,144063
0,144232
0,203613
0,146912
0,146627
0,146930
0,144884
0,146999
0,152275
0,142644
0,145848
0,143847
0,145653
0,143695
0,146568
0,146929
0,145697
0,147208
0,147698
0,143700
0,146126
0,146760
0,147814
0,146615
0,148134
0,143380
0,145184
0,146151
0,501
0,151295
0,142835
0,146592
0,147412
0,146501
0,147040
0,146550
0,146883
0,144329
0,146051
0,147006
0,146772
0,152494
0,148004
0,145527
0,158231
0,145888
0,146849
0,144752
0,146566
0,144777
0,152272
0,145411
0,147408
0,147061
0,145714
0,147519
0,145306
0,143645
0,210490
0,143169
0,146928
0,142264
0,147079
0,148201
0,144540
0,148031
0,143842
0,145857
0,144024
0,144092
0,216014
0,145655
0,145846
0,146407
0,147405
0,143163
0,144495
0,144525
0,144675
0,145831
0,2674
0,144684
0,143824
0,146019
0,147236
0,144886
0,146559
0,215271
0,148216
0,142486
0,144238
0,146013
0,145307
0,215274
0,147694
0,148197
0,7103
0,147086
0,144518
0,147833
0,146488
0,147270
0,146686
0,143870
0,146207
0,146028
0,145313
0,142575
0,143840
0,146497
0,203334
0,148032
0,213877
0,147687
0,146713
0,145711
0,145950
0,143809
0,145765
0,142785
0,146320
0,144665
0,144289
0,142489
0,143459
0,147677
0,144091
0,144127
0,143804
0,144333
0,148047
0,143867
0,5964
0,146425
0,147059
0,146097
0,144528
0,146054
0,213646
0,145302
0,147440
0,146251
0,144066
0,147447
0,148158
0,145868
0,142651
0,147897
0,144456
0,146836
0,147844
0,146104
0,144236
0,147799
0,142204
0,143164
0,146105
0,146840
0,147662
0,148137
0,147554
0,146639
0,147268
0,144235
0,147283
0,169961
0,146147
0,144124
0,203851
0,144517
0,146770
0,144277
0,142388
0,142649
0,143472
0,143167
0,143818
0,147051
0,142839
0,146885
0,144875
0,145409
0,146765
0,147851
0,146069
0,143693
0,145843
0,143456
0,146635
0,213875
0,146854
0,143827
0,203850
0,146916
0,143171
0,145840
0,210947
0,144529
0,142574
0,145849
0,146023
0,145762
0,145301
0,145893
0,147278
0,147686
0,152273
0,143228
0,146250
0,147280
0,144871
0,147998
0,145834
0,152716
0,169957
0,147714
0,145869
0,146206
0,218229
0,146041
0,147671
0,145579
0,147994
0,145512
0,145310
0,142265
0,143260
0,144058
0,145529
0,146249
0,144874
0,142263
0,144226
0,147000
0,145509
0,145578
0,147806
0,147068
0,146956
0,147720
0,147210
0,147723
0,147089
0,147392
0,147004
0,143801
0,142834
0,142465
0,147055
0,142840
0,147435
0,144129
0,146852
0,146021
0,142842
0,148016
0,145667
0,146205
0,146926
0,143803
0,145930
0,144682
0,146626
0,147882
0,143841
0,147397
0,144243
0,5907
0,147527
0,144283
0,147543
0,1329
0,7105
0,146096
0,143230
0,145188
0,144279
0,142405
0,143807
0,145309
0,146755
0,157140
0,144751
0,143826
0,147550
0,147064
0,147880
0,145838
0,144679
0,147815
0,147592
0,144681
0,143895
0,142252
0,143615
0,146111
0,146761
0,144099
0,152496
0,145713
0,146924
0,158546
0,152973
0,147870
0,146384
0,147845
0,146839
0,145508
0,145895
0,211179
0,146775
0,145740
0,143388
0,144077
0,142180
0,146299
0,145661
0,147731
0,145183
0,147016
0,145719
5,447
5,2124
5,2805
5,2897
5,2920
5,3330
5,4052
5,4069
5,4188
5,4228
5,4443
5,4752
5,4753
5,5464
5,5625
5,5659
5,5825
5,5875
5,5893
5,6381
5,52276
5,49320
5,49321
5,49448
5,49451
5,49443
5,49454
5,49453
5,49455
5,49452
5,49503
5,49954
5,49952
5,49951
5,49953
5,49975
5,49974
5,49973
5,50022
5,50023
5,50025
5,50024
5,50026
5,50041
5,50039
5,50040
5,50115
5,50116
5,50117
5,50118
5,50165
5,50167
5,50171
5,50169
5,50168
5,50356
5,50355
5,50364
5,50398
5,50397
5,50460
5,50459
5,50461
5,50462
5,50464
5,50463
5,50465
5,50466
5,50528
5,50529
5,50527
5,51053
5,51122
5,51907
5,51908
5,51912
5,51911
5,52085
5,52133
5,52132
5,52134
5,52272
5,52271
5,52435
5,52434
5,52436
5,52577
5,52575
5,52576
5,52574
5,52578
5,52582
5,52583
5,52581
5,52651
5,52658
5,52657
5,52649
5,52659
5,52660
5,52884
5,52885
5,52887
5,52886
5,52888
5,148741
5,148995
5,149693
5,149694
5,149871
5,150622
5,150785
5,151103
5,151319
5,151518
5,151797
5,156472
5,162842
5,162843
5,163084
5,164583
5,165175
5,166061
5,166060
5,166775
5,166860
5,167641
5,168185
5,169110
5,169111
5,169162
5,169606
5,169605
5,170171
5,170172
5,170411
5,170512
5,170511
5,170871
5,170872
5,170892
5,171282
5,171284
5,171283
5,171557
5,172647
5,172651
5,172873
5,172872
5,173469
5,173470
5,173647
5,175188
5,175344
5,175797
5,175799
5,175801
5,175800
5,175798
5,176421
5,176422
5,176423
5,176563
5,176562
5,176734
5,176881
5,177036
5,177035
5,177038
5,177037
5,177288
5,177286
5,177287
5,177304
5,177305
5,178510
5,178877
5,179018
5,179907
5,179906
5,179908
5,180047
5,180039
5,180043
5,180045
5,180038
5,180041
5,180347
5,180348
5,180349
5,180976
5,181231
5,181221
5,181220
5,181219
5,181218
5,181367
5,181452
5,182007
5,182003
5,182008
5,182073
5,182177
5,182176
5,182178
5,182179
5,182306
5,182415
5,182416
5,182813
5,182811
5,182812
5,182810
5,182814
5,182815
5,182868
5,182869
5,182921
5,182922
5,182918
5,183080
5,183081
5,183270
5,183267
5,183413
5,183601
5,183603
5,183602
5,185529
5,185660
5,185659
5,186287
5,186496
5,186730
5,186882
5,187270
5,187600
5,187602
5,187604
5,187606
5,187605
5,187784
5,188000
5,187999
5,189024
5,189027
5,189143
5,189361
5,189525
5,189526
5,189749
5,189748
5,189746
5,189795
5,189794
5,189793
5,189796
5,189799
5,189798
5,189797
5,190206
5,190207
5,190209
5,190212
5,190309
5,190310
5,190311
5,190415
5,190428
5,190900
5,190899
5,190897
5,190902
5,191484
5,191487
5,191486
5,191483
5,191485
5,192545
5,192546
5,192676
5,192678
5,193022
5,193057
5,193058
5,193281
5,193302
5,194171
5,194170
5,194233
5,194232
5,194443
5,194445
5,194922
5,195096
5,195094
5,195573
5,195840
5,195830
5,195842
5,195841
5,196087
5,196085
5,196314
5,196318
5,196337
5,196336
5,196811
5,197277
5,197685
5,197909
5,197910
5,198071
5,198752
5,198755
5,198754
5,199515
5,199514
5,199708
5,199801
5,199797
5,200339
5,200338
5,200552
5,200558
5,200832
5,201542
5,201716
5,201717
5,201923
5,201928
5,201955
5,206680
5,208349
5,209044
5,213185
5,215452
5,216460
5,216459
5,221483
5,223122
5,224083
5,184250
5,184251
5,193273
5,184258
5,182909
5,197282
5,188182
5,182302
5,201949
5,194168
5,187749
5,188421
5,52282
5,166430
5,182916
5,196569
5,183408
5,181223
5,180978
5,189531
5,187895
5,52281
5,187785
5,183655
5,191635
5,188003
5,199803
5,182747
5,190304
5,181230
5,197509
5,164564
5,52283
5,182915
5,164565
5,197278
5,174954
5,180779
5,197690
5,200549
5,200337
5,182592
5,192433
5,185238
5,188419
5,201748
5,182750
5,4002
5,186286
5,190427
5,201744
5,199713
5,183660
5,168189
5,183657
5,192682
5,184464
5,181938
5,172646
5,182071
5,179112
5,190426
5,200336
5,182755
5,197489
5,50357
5,185240
5,199807
5,189527
5,182912
5,165823
5,183407
5,180778
5,196813
5,183656
5,189019
5,195576
5,181925
5,50361
5,190205
5,166429
5,170035
5,3434
5,192547
5,193538
5,165825
5,184253
5,197283
5,182591
5,189530
5,182752
5,196570
5,189755
5,183667
5,52654
5,52280
5,187782
5,181451
5,182304
5,192688
